#Input Gene: The gene identifier provided in the query by the user
#Input Mirna: The miRNA identifier provided in the query by the user
#Transcript: The transcript in the prediction group
#Mirna: The miRNA in the prediction group
#ENCODE isoform: whether the isoform is the ENCODE principal isoform.
#Amplified UTR: whether the transcript UTR is known or was amplified.
#Start: The binding start position of the prediction group (if the group has more than one prediction, this is the left most position).
#Stop: The binding end position of the prediction group (if the group has more than one prediction, this is the right most position).
#Agreement: The agreement score, which is a weighted mean (using each method's experimental AUC) of the computational methods scores in the prediction group.
#Computational Predictions: number of computational methods supporting this prediction group.
#Confirmed Predictions: number of confirmed databases of gene-miRNA biding supporting this prediction group.
#Computational Predictions (method|target-site|start|stop|score): details of the computational predictions supporting this prediction group.
#Confirmed predictions (method|type|PMID): detail of the cofirmed database entries supporting this prediction group.
Input Gene,Input Mirna,Transcript,Mirna,biotype,ENCODE isoform,Amplified UTR,Start,Stop,Agreement,Computational Predictions,Confirmed Predictions,Computational Predictions (method|target-site|start|stop|score),Confirmed predictions (method|type|PMID)
ENSG00000173575,-,ENST00000394196,hsa-mir-6753-3p,protein_coding,PRINCIPAL,false,2916,2937,1.04447195106906,1,0,Miranda|8mer|2916|2937|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5691,protein_coding,PRINCIPAL,false,1700,1724,1.19531680659605,1,0,Miranda|7mer-m8|1700|1724|1.19531680659605|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5691,protein_coding,PRINCIPAL,false,1520,1541,1.0718982884376,1,0,Miranda|Offset 3-8 6mer|1520|1541|1.0718982884376|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4271,protein_coding,PRINCIPAL,false,1093,1111,1.11303779449042,1,0,Miranda|N/A|1093|1111|1.11303779449042|;,
ENSG00000173575,-,ENST00000394196,ebv-mir-bart20-5p,protein_coding,PRINCIPAL,false,946,968,0.0,1,0,Miranda|7mer-m8|946|968|0.0|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-4695-5p,protein_coding,PRINCIPAL,false,206,230,1.18160363791178,1,0,Miranda|N/A|206|230|1.18160363791178|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1587,protein_coding,PRINCIPAL,false,209,228,1.23645631264887,1,0,Miranda|N/A|209|228|1.23645631264887|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1587,protein_coding,PRINCIPAL,false,2948,2969,1.09932462580615,1,0,Miranda|7mer-m8|2948|2969|1.09932462580615|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1587,protein_coding,PRINCIPAL,false,2012,2031,1.04447195106906,1,0,Miranda|6mer|2012|2031|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6734-3p,protein_coding,PRINCIPAL,false,2089,2110,1.41472750554441,1,0,Miranda|8mer|2089|2110|1.41472750554441|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6734-3p,protein_coding,PRINCIPAL,false,731,755,1.14046413185896,1,0,Miranda|7mer-m8|731|755|1.14046413185896|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1299,protein_coding,PRINCIPAL,false,1734,1753,1.09932462580615,1,0,Miranda|7mer-m8|1734|1753|1.09932462580615|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1299,protein_coding,PRINCIPAL,false,2715,2737,1.05818511975333,1,0,Miranda|N/A|2715|2737|1.05818511975333|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-6851-3p,protein_coding,PRINCIPAL,false,294,313,1.20902997528032,1,0,Miranda|7mer-m8|294|313|1.20902997528032|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-5680,protein_coding,PRINCIPAL,false,82,102,1.12675096317469,1,0,Miranda|7mer-m8|82|102|1.12675096317469|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6867-3p,protein_coding,PRINCIPAL,false,2613,2633,1.14046413185896,1,0,Miranda|Offset 3-8 6mer|2613|2633|1.14046413185896|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5187-5p,protein_coding,PRINCIPAL,false,196,217,1.04447195106906,1,0,Miranda|7mer-1A|196|217|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-449b-5p,protein_coding,PRINCIPAL,false,3150,3172,1.05818511975333,1,0,Miranda|N/A|3150|3172|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6769b-5p,protein_coding,PRINCIPAL,false,1780,1802,1.04447195106906,1,0,Miranda|7mer-m8|1780|1802|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6769b-5p,protein_coding,PRINCIPAL,false,3053,3075,1.04447195106906,1,0,Miranda|N/A|3053|3075|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-766-3p,protein_coding,PRINCIPAL,false,2396,2417,1.14046413185896,1,0,Miranda|7mer-m8|2396|2417|1.14046413185896|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4768-5p,protein_coding,PRINCIPAL,false,550,571,1.12675096317469,1,0,Miranda|N/A|550|571|1.12675096317469|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4768-5p,protein_coding,PRINCIPAL,false,613,635,1.05818511975333,1,0,Miranda|N/A|613|635|1.05818511975333|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-5589-5p,protein_coding,PRINCIPAL,false,435,454,0.11154592209277797,2,0,Rnahybrid|Offset 1-7 7mer-m8|446|453|-0.870844838040997|;Miranda|7mer-m8|435|454|1.05818511975333|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-2110,protein_coding,PRINCIPAL,false,389,410,1.15417730054324,1,0,Miranda|7mer-m8|389|410|1.15417730054324|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4458,protein_coding,PRINCIPAL,false,641,659,1.11303779449042,1,0,Miranda|N/A|641|659|1.11303779449042|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-3690,protein_coding,PRINCIPAL,false,403,426,0.1741455404620549,2,0,Miranda|7mer-m8|403|426|1.18160363791178|;Rnahybrid|Offset 1-7 7mer-m8|417|425|-0.871361056562947|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-3690,protein_coding,PRINCIPAL,false,330,352,1.18160363791178,1,0,Miranda|7mer-m8|330|352|1.18160363791178|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-3690,protein_coding,PRINCIPAL,false,366,389,1.18160363791178,1,0,Miranda|7mer-m8|366|389|1.18160363791178|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-3690,protein_coding,PRINCIPAL,false,84,107,1.12675096317469,1,0,Miranda|7mer-m8|84|107|1.12675096317469|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-3117-5p,protein_coding,PRINCIPAL,false,2123,2142,1.26388265001741,1,0,Miranda|7mer-m8|2123|2142|1.26388265001741|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-200b-3p,protein_coding,PRINCIPAL,false,342,365,1.18160363791178,1,0,Miranda|N/A|342|365|1.18160363791178|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-200b-3p,protein_coding,PRINCIPAL,false,1432,1453,1.15417730054324,1,0,Miranda|7mer-m8|1432|1453|1.15417730054324|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-200b-3p,protein_coding,PRINCIPAL,false,1053,1074,1.04447195106906,1,0,Miranda|7mer-m8|1053|1074|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,kshv-mir-k12-1-3p,protein_coding,PRINCIPAL,false,2393,2414,0.0,1,0,Miranda|7mer-m8|2393|2414|0.0|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4699-3p,protein_coding,PRINCIPAL,false,2494,2516,1.08561145712188,1,0,Miranda|6mer|2494|2516|1.08561145712188|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-4528,protein_coding,PRINCIPAL,false,268,290,1.2227431439646,1,0,Miranda|7mer-m8|268|290|1.2227431439646|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4534,protein_coding,PRINCIPAL,false,356,372,1.08561145712188,1,0,Miranda|N/A|356|372|1.08561145712188|;,
ENSG00000173575,-,ENST00000394196,ebv-mir-bart9-3p,protein_coding,PRINCIPAL,false,3253,3275,0.0,1,0,Miranda|8mer|3253|3275|0.0|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4271,protein_coding,PRINCIPAL,false,391,409,0.19646212070699648,2,0,Miranda|8mer|391|409|1.2227431439646|;Rnahybrid|Offset 1-7 8mer|401|408|-0.868578284381354|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,86,106,1.25016948133314,1,0,Miranda|7mer-m8|86|106|1.25016948133314|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,159,179,1.14046413185896,1,0,Miranda|8mer|159|179|1.14046413185896|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,197,217,1.14046413185896,1,0,Miranda|7mer-m8|197|217|1.14046413185896|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,226,246,1.14046413185896,1,0,Miranda|8mer|226|246|1.14046413185896|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,264,284,1.14046413185896,1,0,Miranda|7mer-m8|264|284|1.14046413185896|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,293,313,1.14046413185896,1,0,Miranda|8mer|293|313|1.14046413185896|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-378f,protein_coding,PRINCIPAL,false,368,388,1.05818511975333,1,0,Miranda|6mer|368|388|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4441,protein_coding,PRINCIPAL,false,1696,1712,1.08561145712188,1,0,Miranda|7mer-m8|1696|1712|1.08561145712188|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4768-3p,protein_coding,PRINCIPAL,false,703,721,1.27759581870169,1,0,Miranda|8mer|703|721|1.27759581870169|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,74,117,1.0718982884376052,2,0,Miranda|6mer|94|117|1.04447195106906|;Miranda|N/A|74|95|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,147,168,1.09932462580615,1,0,Miranda|N/A|147|168|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,185,206,1.09932462580615,1,0,Miranda|N/A|185|206|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,214,235,1.09932462580615,1,0,Miranda|N/A|214|235|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,252,273,1.09932462580615,1,0,Miranda|N/A|252|273|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,281,302,1.09932462580615,1,0,Miranda|N/A|281|302|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,319,340,1.09932462580615,1,0,Miranda|N/A|319|340|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4656,protein_coding,PRINCIPAL,false,429,450,1.09932462580615,1,0,Miranda|N/A|429|450|1.09932462580615|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-6752-3p,protein_coding,PRINCIPAL,false,239,246,-0.868949828973686,1,0,Rnahybrid|8mer|239|246|-0.868949828973686|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6507-3p,protein_coding,PRINCIPAL,false,3098,3117,1.2227431439646,1,0,Miranda|7mer-m8|3098|3117|1.2227431439646|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-6734-5p,protein_coding,PRINCIPAL,false,210,231,1.08561145712188,1,0,Miranda|6mer|210|231|1.08561145712188|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-6734-5p,protein_coding,PRINCIPAL,false,277,298,1.08561145712188,1,0,Miranda|6mer|277|298|1.08561145712188|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5572,protein_coding,PRINCIPAL,false,2691,2714,1.05818511975333,1,0,Miranda|7mer-m8|2691|2714|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5572,protein_coding,PRINCIPAL,false,194,214,1.04447195106906,1,0,Miranda|Offset 3-8 6mer|194|214|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-139-3p,protein_coding,PRINCIPAL,false,1940,1963,1.27759581870169,1,0,Miranda|7mer-1A|1940|1963|1.27759581870169|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6514-5p,protein_coding,PRINCIPAL,false,124,146,1.05818511975333,1,0,Miranda|N/A|124|146|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6891-3p,protein_coding,PRINCIPAL,false,1738,1758,1.11303779449042,1,0,Miranda|7mer-m8|1738|1758|1.11303779449042|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6891-3p,protein_coding,PRINCIPAL,false,845,865,1.08561145712188,1,0,Miranda|N/A|845|865|1.08561145712188|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6891-3p,protein_coding,PRINCIPAL,false,2082,2102,1.08561145712188,1,0,Miranda|N/A|2082|2102|1.08561145712188|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6891-3p,protein_coding,PRINCIPAL,false,1966,1986,1.04447195106906,1,0,Miranda|8mer|1966|1986|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-1225-3p,protein_coding,PRINCIPAL,false,2747,2772,1.14046413185896,1,0,Miranda|8mer|2747|2772|1.14046413185896|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-548m,protein_coding,PRINCIPAL,false,1624,1644,1.30502215607023,1,0,Miranda|N/A|1624|1644|1.30502215607023|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-548m,protein_coding,PRINCIPAL,false,3232,3251,1.11303779449042,1,0,Miranda|N/A|3232|3251|1.11303779449042|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-5196-5p,protein_coding,PRINCIPAL,false,530,551,1.3187353247545,1,0,Miranda|N/A|530|551|1.3187353247545|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-5196-5p,protein_coding,PRINCIPAL,false,391,408,1.25016948133314,1,0,Miranda|7mer-m8|391|408|1.25016948133314|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-330-5p,protein_coding,PRINCIPAL,false,401,421,1.16789046922751,1,0,Miranda|N/A|401|421|1.16789046922751|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-296-3p,protein_coding,PRINCIPAL,false,497,518,1.09932462580615,1,0,Miranda|N/A|497|518|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4700-5p,protein_coding,PRINCIPAL,false,129,150,1.19531680659605,1,0,Miranda|7mer-m8|129|150|1.19531680659605|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4700-5p,protein_coding,PRINCIPAL,false,389,411,1.15417730054324,1,0,Miranda|8mer|389|411|1.15417730054324|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6813-3p,protein_coding,PRINCIPAL,false,3019,3039,1.08561145712188,1,0,Miranda|Offset 3-8 6mer|3019|3039|1.08561145712188|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-6818-5p,protein_coding,PRINCIPAL,false,318,339,1.05818511975333,1,0,Miranda|7mer-m8|318|339|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5192,protein_coding,PRINCIPAL,false,2758,2779,1.35987483080732,1,0,Miranda|7mer-m8|2758|2779|1.35987483080732|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5009-3p,protein_coding,PRINCIPAL,false,2289,2310,1.27759581870169,1,0,Miranda|8mer|2289|2310|1.27759581870169|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5009-3p,protein_coding,PRINCIPAL,false,1338,1361,1.25016948133314,1,0,Miranda|7mer-1A|1338|1361|1.25016948133314|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5009-3p,protein_coding,PRINCIPAL,false,2884,2904,1.12675096317469,1,0,Miranda|8mer|2884|2904|1.12675096317469|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-302e,protein_coding,PRINCIPAL,false,127,143,0.12015421530683505,2,0,Miranda|7mer-m8|127|143|1.12675096317469|;Targetscan|7mer-m8|136|142|-0.876976105465084|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-302e,protein_coding,PRINCIPAL,false,2438,2454,1.05818511975333,1,0,Miranda|N/A|2438|2454|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,ebv-mir-bart12,protein_coding,PRINCIPAL,false,1710,1731,0.0,1,0,Miranda|6mer+|1710|1731|0.0|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-4731-3p,protein_coding,PRINCIPAL,false,1760,1781,1.11303779449042,1,0,Miranda|7mer-m8|1760|1781|1.11303779449042|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-6829-3p,protein_coding,PRINCIPAL,false,246,266,1.04447195106906,1,0,Miranda|Offset 3-8 6mer|246|266|1.04447195106906|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-497-5p,protein_coding,PRINCIPAL,false,96,116,-0.20911751513477114,3,0,Miranda|7mer-m8|96|116|1.14046413185896|;Targetscan|7mer-m8|106|112|-0.877716616574035|;Targetscan|7mer-m8|109|115|-0.877408070278639|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-497-5p,protein_coding,PRINCIPAL,false,457,479,1.12675096317469,1,0,Miranda|7mer-m8|457|479|1.12675096317469|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-497-5p,protein_coding,PRINCIPAL,false,2818,2838,1.08561145712188,1,0,Miranda|Offset 3-8 6mer|2818|2838|1.08561145712188|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-6805-5p,protein_coding,PRINCIPAL,false,475,496,0.21538851601912404,2,0,Miranda|7mer-m8|475|496|1.26388265001741|;Rnahybrid|Offset 1-7 7mer-m8|488|495|-0.872703918606355|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-939-3p,protein_coding,PRINCIPAL,false,79,99,0.17259035783676235,2,0,Miranda|8mer|79|99|1.18160363791178|;Rnahybrid|Offset 1-7 8mer|90|98|-0.874530156132714|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-939-3p,protein_coding,PRINCIPAL,false,369,389,1.16789046922751,1,0,Miranda|N/A|369|389|1.16789046922751|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-939-3p,protein_coding,PRINCIPAL,false,406,426,1.16789046922751,1,0,Miranda|N/A|406|426|1.16789046922751|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-939-3p,protein_coding,PRINCIPAL,false,332,352,1.11303779449042,1,0,Miranda|N/A|332|352|1.11303779449042|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-3909,protein_coding,PRINCIPAL,false,30,56,1.19531680659605,1,0,Miranda|7mer-m8|30|56|1.19531680659605|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5707,protein_coding,PRINCIPAL,false,536,557,1.11303779449042,1,0,Miranda|N/A|536|557|1.11303779449042|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-550a-5p,protein_coding,PRINCIPAL,false,233,255,1.09932462580615,1,0,Miranda|N/A|233|255|1.09932462580615|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,204,229,1.16789046922751,1,0,Miranda|7mer-m8|204|229|1.16789046922751|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,271,296,1.16789046922751,1,0,Miranda|7mer-m8|271|296|1.16789046922751|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,67,89,1.0718982884376,1,0,Miranda|7mer-m8|67|89|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,104,126,1.0718982884376,1,0,Miranda|7mer-m8|104|126|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,140,162,1.0718982884376,1,0,Miranda|7mer-m8|140|162|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,178,200,1.0718982884376,1,0,Miranda|7mer-m8|178|200|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,245,267,1.0718982884376,1,0,Miranda|7mer-m8|245|267|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,312,334,1.0718982884376,1,0,Miranda|7mer-m8|312|334|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,349,371,1.0718982884376,1,0,Miranda|7mer-m8|349|371|1.0718982884376|;,
ENSG00000167749,-,ENST00000324041,hsa-mir-4756-5p,protein_coding,PRINCIPAL,false,422,444,1.0718982884376,1,0,Miranda|7mer-m8|422|444|1.0718982884376|;,
ENSG00000109991,-,ENST00000263314,hsa-mir-4720-5p,protein_coding,PRINCIPAL,false,307,326,1.05818511975333,1,0,Miranda|6mer|307|326|1.05818511975333|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-5094,protein_coding,PRINCIPAL,false,781,801,1.25016948133314,1,0,Miranda|7mer-m8|781|801|1.25016948133314|;,
ENSG00000173575,-,ENST00000394196,hsa-mir-512-5p,protein_coding,PRINCIPAL,false,818,840,1.18160363791178,1,0,Miranda|7mer-m8|818|840|1.18160363791178|;,
